DOK5	TSC1
HIST1H3C	DAXX
SPATC1	TUBG1
CASP9	BIRC2
NAIP	MAP3K7
NAIP	MAP3K7
NAIP	MAP3K7
APAF1	CASP9
CDCA8	MAPT
NEIL1	APP
LIG3	LARS2
CACNA1E	GNB2
AKAP3	PRKAR2A
NCSTN	NCAM1
NCLN	NOMO1
LRSAM1	UBE2D1
ITGB1	PIP5K1C
PARD6A	DPP9
PARD3	CTNNB1
AURKB	RAD52
SELL	PRKCQ
SUMO4	NFKBIA
VASN	CARM1
VASN	CARM1
VPS37B	WARS
HELZ	ARID3B
TINF2	TNKS
ACD	USP7
CD3EAP	POLR1E
GTF2H5	GTF2H2
GTF2H2	ERCC2
GTF2H2	ERCC2
GTF2H2	ERCC2
ERCC3	SPTA1
DERL1	HUWE1
PIK3CA	RAC1
PRKCB	ARRB2
PRKCD	SP1
PRKCE	IL32
PRKACA	PDE5A
RASGRP3	DYNLL2
BTK	HSP90AA1
ARID3A	NISCH
RPL11	MDM2
CDC42BPG	RHOQ
ANKRD11	NCOA1
TXLNB	TBK1
EHD2	PPP2R1A
AP1M2	HEATR5B
SCP2	MYO5A
YTHDC1	SRC
YTHDC1	SRC
MED10	POLR2A
MED29	MED9
MED19	MED1
MED26	ICE2
KHSRP	CUL3
CACNB3	WDR45B
NSD1	HIST1H4A
TXNL4B	PNMA5
INCA1	CCNA1
USP6NL	APP
DNMT3B	DNMT3L
NCAPG	ARRDC1
ARHGAP27	SH3KBP1
ARHGAP27	SH3KBP1
ARHGAP27	SH3KBP1
SH3KBP1	KLC2
SEH1L	POM121C
NUP107	RAF1
NUP43	SEC13
NUP37	NUP160
ANAPC10	UTP15
PAX3	FZR1
CABP1	USP4
CACNA1C	COPS5
VGLL4	USP11
PIAS3	SMURF2
KLK7	APP
ANKRD2	ZBTB3
TNNI3	IFNA4
CLTCL1	PPP2R1A
SORBS2	ATPAF2
FLOT1	CAV1
FLOT1	CAV1
FLOT1	CAV1
FLOT1	CAV1
FLOT1	CAV1
FLOT1	CAV1
FLOT1	CAV1
FLOT1	CAV1
TREML1	PTPN6
CMIP	MIB1
ITGA7	ITGB1
TSEN2	XPC
TSEN34	RAB3GAP2
TSEN34	RAB3GAP2
TSEN34	RAB3GAP2
TSEN34	RAB3GAP2
TSEN34	RAB3GAP2
TSEN34	RAB3GAP2
TSEN34	RAB3GAP2
TSEN34	RAB3GAP2
TSEN34	RAB3GAP2
TSEN34	RAB3GAP2
TSEN54	TSEN15
TSEN15	USP7
MAFB	ISL1
DCTN1	AHI1
TLR9	SYK
PHACTR1	PPP1CA
PHACTR1	PPP1CA
PPP1CA	PPP2R5D
NLRC4	PSMC5
CASP1	KIF11
ZDHHC23	LOR
BLOC1S1	CLTC
BLOC1S2	IFT20
BLOC1S3	BLOC1S2
BLOC1S5	APP
BLOC1S4	BLOC1S2
SNAPIN	BLOC1S2
TERF2IP	TERF2
RPP14	NOVA1
RPP21	PSMG3
RPP21	PSMG3
RPP21	PSMG3
RPP21	PSMG3
RPP21	PSMG3
RPP21	PSMG3
RPP21	PSMG3
RPP25	AKAP1
RPP38	VASP
CHRDL2	INHBA
PAWR	FBXO45
SLC5A7	NEDD4
SLC5A1	HSPA1A
PRMT1	VIM
FOXO3	CBY1
FOXO1	MDM2
FOXO4	FEN1
CASP2	CRADD
PIDD1	CRYAB
SLC9A3R1	PTPRQ
OPRK1	GABARAPL1
ARHGEF25	RHOA
PRKCA	HR
MAPK3	USP21
TAF15	PRMT1
TAF15	PRMT1
CASK	SNTB2
TICAM1	CARM1
RIPK1	UBC
MLPH	RAB10
ITCH	WBP2
AKAP9	TPM2
ALYREF	LSM6
RHBDL2	EFNB3
DNTTIP2	KAT5
TSSK2	HSP90AA1
TSKS	EXOC7
TNFRSF10B	NDFIP1
PARP1	BRCA1
CLSTN1	BAHCC1
RASIP1	HRAS
STX18	SCFD1
RINT1	NAPA
ZW10	STOM
SHB	ABL1
KCNJ12	LIN7C
KCNJ4	GNGT2
SOSTDC1	BMP7
MYOCD	NCOA3
ULK2	ZNF32
SDCBP	QARS
RAB5A	RABGGTB
CXCR2	ST13
ZYX	UBE2N
STX1A	STXBP1
NGF	NTRK1
MED25	ESR1
PAK1	RAC1
ARHGEF2	MARK2
TBP	BRF1
DLG1	ADAM17
LIN7A	SNTB2
LIN7B	KCNMA1
LIN7C	APC
UNC5CL	POM121
NUP214	TXNDC9
PLAUR	MANEA
TRPC6	RNF24
SCN1B	ANK3
CEBPB	EP300
MED23	SPEN
CDK8	MED25
NUB1	PSMD4
CD4	EIF2B4
SMURF2	NEDD4
ZFAND5	CETN1
ARPC1B	ARPC4
COP1	PNPLA2
CA2	NONO
BSN	ATG5
HSPH1	USP7
RPSA	DKC1
MYO5A	PLS3
KLF7	APP
FBXO38	SOX30
PPARGC1A	NDN
SLC31A2	RAMP3
CALCRL	CALCA
GABBR1	DDIT3
GABBR1	DDIT3
GABBR1	DDIT3
GABBR1	DDIT3
GABBR1	DDIT3
GABBR1	DDIT3
GABBR1	DDIT3
ARHGEF12	RHOA
ARHGEF1	CYFIP1
CBFA2T3	ZBTB33
PIP5KL1	PIP5K1A
MCF2L	GNB1
FOXP1	AURKA
FOXP2	CSNK1E
FOXP4	PFKL
CLOCK	RABGEF1
UNC13D	DPYSL2
FEZ2	KPNA2
STARD13	CBY1
FEN1	PARP2
LPAR2	LGALS3
KLK13	SERPINE2
COMMD1	RAD21
SSR4	RPN2
CCNL2	SNX1
MAPK7	GPSM3
HIPK2	ACTBL2
TXNRD1	TRIM25
EHBP1	ACAP2
PLD2	VHL
AQP3	CAV1
ELANE	KNG1
ELANE	KNG1
NOTCH2NLA	KRTAP4-11
MAP3K7	CARD11
TAB3	CARD11
KLHL20	RHOA
DNAJC1	CORO1A
ATF3	KAT5
ING1	HIF1A
NECAP1	AP1G1
NECAP2	CARM1
AP1G1	EPS15
GRM3	GRIP1
EXOC5	RAB8A
RNF128	TBK1
OTUB1	UBE2N
USP8	CFLAR
ABCC8	KCNJ11
RIMS2	YWHAH
NOL8	DDX47
SSRP1	CSNK2A1
NEK9	BICD2
ZHX2	APP
ZHX3	NLK
ROCK1	UBE2T
SLC30A3	NAALADL2
SRCIN1	CKAP5
SRCIN1	CKAP5
RNF111	SPAST
TREM1	TYROBP
GNAI1	GNB1
SREBF1	FBXW7
CBX7	BCOR
GLE1	ATG5
NUP155	REG1B
KAT2B	HOXB9
NPAS2	RORC
DLAT	PDHB
RYR1	CALM1
PHB	STOM
CCL5	S100A13
CCL5	S100A13
AKAP13	MTR
RGS16	ST14
PFDN1	VBP1
PFDN2	KCTD13
PFDN5	VBP1
E2F7	E2F7
SCEL	RAB11B
LMAN1	TCTN2
CDH11	CDH2
DYRK1A	DCAF7
ZNF423	BRCA1
ARIH1	SETD7
POLR2E	PPP1R7
TRPC1	TRPC3
ZFYVE16	APP
PYGO1	PRMT6
EID2	EID3
KLF5	OGT
RAD9B	HUS1B
TIMELESS	NASP
TIPIN	MCM3
TXNDC17	NLRP5
SMARCA2	SPTA1
TDRD7	MAGEA8
CKAP5	NDC80
KIF5A	KLC4
ATP1B1	VDAC1
ATP1A1	VDAC3
NTNG1	GAS6
AJAP1	CDH1
MARK4	RPIA
TRPM7	PLCB2
HSPB7	BPTF
HSPB2	NT5DC2
DCAF7	PLK1
RAB3GAP1	VAPB
RPH3AL	MID2
RPH3AL	MID2
RPH3AL	MID2
CNTNAP1	KCNA2
TRPC4AP	SEC23IP
UBE2B	UBE2A
IKBKB	CHUK
CHUK	KLHL21
FBL	PRMT5
FBL	PRMT5
NOTCH1	FBXW7
RRM1	ARL5B
TTN	FHL1
ANKRD1	UBE2O
DST	MAPRE1
FHOD1	TARS
CDC5L	CDC20
PSENEN	PSEN2
APH1A	NCSTN
SERPING1	GRN
CA9	CAND1
NOTCH2	ST14
EPS8L1	DPP8
EPS8L2	RPL23
EPS8L3	ABI1
MRTFA	EP300
MRTFB	MRTFB
STK39	XPNPEP1
SNRNP70	RPL26
BAG4	NMT1
APOBEC1	APOBEC1
ZAP70	PLCG1
IL6	HRH1
PSMC3	INTU
HCK	PIK3CB
RAPGEF1	SLC20A1
UTS2B	UTS2R
SETDB1	SUCLG1
FBXW7	NOTCH1
EGR2	RPL7L1
FSCN1	SMURF1
LDLRAP1	CHEK1
APBB2	RAP1GDS1
ZBTB33	RELA
EXOC2	EXOC8
EXOC3	EXOC8
ALG10B	TRAFD1
GIT1	NCKAP5L
NRXN1	TULP1
RXFP4	SC5D
CEACAM1	CEACAM5
IGF1	IGFBP5
GSC2	HKR1
KEAP1	NFE2L2
MAP7	TRPV4
TRPV4	AKAP5
TCF12	TCF12
ARHGEF18	GNB1
TJP2	YWHAQ
OCLN	OCLN
OCLN	OCLN
LHCGR	ARRB2
MIB2	CYLD
MORF4L2	BRCA2
DNMBP	TUBG1
PHOX2A	SP1
SH3RF1	FAT1
CETN2	XPC
CTSB	MSI2
HSPA4	DNAJB8
P4HA3	HSPA5
PDIA2	MTTP
DYRK1B	DCAF7
DYRK1B	DCAF7
DRD3	USP48
DRD2	NDFIP1
DRD4	ARRB2
DRD4	ARRB2
CANX	GGT1
CANX	GGT1
CXCL1	CXCL1
CCL2	PCNA
HOPX	ZSCAN1
MAP2K1	STK11
KSR2	MAP3K8
CNTN2	NCAN
CNTNAP2	MEOX2
CNTNAP2	MEOX2
LSM11	TOP3A
SPDYA	CLIP3
SPINK7	GID8
KCNA5	ADCY3
SYT9	SYNCRIP
STXBP1	SHMT1
DNTT	REL
PRPF19	SNRNP200
CD200	HUS1
TYK2	UBE2L6
PRTN3	ELN
PRTN3	ELN
XBP1	MED1
SHANK1	SHANK3
JAM2	SOX8
JAM3	JAM3
TJP1	OCLN
TJP1	OCLN
MMP9	SCARA3
APOE	ARFGAP1
NFATC2	HDAC1
CWH43	MKS1
CDYL	LAMP2
EGR1	WDFY1
STAT3	EGFR
MYOD1	FBXO32
SERPINB2	DNAJC13
ATXN3	MDC1
MDFIC	SOCS4
C1QTNF5	C1QTNF5
COA1	MSS51
PRB1	ODC1
PRB1	ODC1
PRB1	ODC1
NR2C2	UBB
PPARD	TUBB3
IKZF2	LONRF1
ZNF354A	HDAC4
RBBP4	KPNA1
PTMA	EP300
DPYSL2	DPYSL2
NUMB	MDM2
L1CAM	FGFR1
ROBO4	THRB
IQGAP1	HECTD1
IGF2R	TIMM10B
POU4F1	EWSR1
CIITA	PSMC5
GRIN2A	SPTAN1
HLA-DRA	HLA-DRB1
HLA-DRA	HLA-DRB1
HLA-DRA	HLA-DRB1
HLA-DRA	HLA-DRB1
HLA-DRA	HLA-DRB1
HLA-DRA	HLA-DRB1
HLA-DRA	HLA-DRB1
AL662796.1	HLA-DRB1
CHTF18	FANCA
AIFM1	NR2F2
HCN1	NEDD4L
HCN4	HCN2
HCN2	HCN1
NIN	YWHAH
HPSE	OS9
SIGIRR	APP
IL1R1	BMPR1A
TLR4	CAV1
GPSM2	LSM11
MSX2	HBS1L
PPFIA4	NCOA2
PPFIA2	PPFIBP1
PPFIA3	PPFIBP1
PPP1R12B	SKP1
POU5F1	HIST2H3D
POU5F1	HIST2H3D
POU5F1	HIST2H3D
POU5F1	HIST2H3D
POU5F1	HIST2H3D
POU5F1	HIST2H3D
POU5F1	HIST2H3D
CSTA	CSTA
MTA2	MTA1
MTA1	HDAC1
FKBP3	CGGBP1
CAMLG	TBC1D15
AHR	SMAD4
DAPK3	DAPK3
EPM2A	SQSTM1
CD226	FYN
STAR	FEZ1
CLDN1	DRG1
CLDN3	APP
CLDN5	TJP1
SEPT5	PLEKHF2
NR1I2	NR5A2
DICER1	TARBP2
CXCL8	FANCI
LRPAP1	LRP2
RELN	RELN
LILRB1	PTPN6
LILRB1	PTPN6
LILRB1	PTPN6
LILRB1	PTPN6
LILRB1	PTPN6
TFB1M	DCAF8
TFAM	AGTRAP
MKNK2	MAPK14
TNPO2	TUBB
GPX1	ORC1
PDCD1	TMEM184B
PDCD1	TMEM184B
ADAP1	SDCBP2
PRKD1	YAP1
MTMR7	HNRNPC
MTMR6	RPL34
DGKZ	TP53
KCNQ3	KCNQ5
KCNQ5	KCNQ3
CLK1	ZNF148
PODXL2	SELL
VCAN	CCL21
LALBA	HSPA8
POU2F1	POGZ
POU2F2	TXNRD1
NPAT	CDK2
TNF	SHARPIN
TNF	SHARPIN
TNF	SHARPIN
TNF	SHARPIN
TNF	SHARPIN
TNF	SHARPIN
TNF	SHARPIN
TNF	SHARPIN
BCAP29	CALCOCO2
BCAP29	CALCOCO2
CD79A	BDH1
BCAP31	EPCAM
GOPC	CABLES1
SEMA4D	PLXNB1
UBE2N	FEN1
VDAC2	UQCRQ
MAP3K10	KIFAP3
CIB1	PRKDC
RHOG	KTN1
NHLH1	CENPP
FEZ1	CKAP4
TDG	FANCA
SKI	ATP5PO
SMAD1	SMURF1
HLA-G	PRXL2A
HLA-G	PRXL2A
HLA-G	PRXL2A
HLA-G	PRXL2A
HLA-G	PRXL2A
HLA-G	PRXL2A
HLA-G	PRXL2A
HLA-G	PRXL2A
RGL4	OCIAD1
NPHP1	RPGRIP1L
NPHP3	ARL3
YWHAH	NF1
RIMS1	ERC2
DNMT1	HDAC1
GSPT1	XIAP
USP33	ARRB2
USP20	MAPK6
NGB	CCNB1
ACTN2	TPM2
TRPC5	SEC24B
STMN3	TRPC5
ARHGAP32	SHC1
GRIN2B	SPTAN1
TRPC4	ITPR1
LILRB2	PTPN6
LILRB2	PTPN6
LILRB2	PTPN6
LILRB2	PTPN6
LILRB2	PTPN6
VAMP7	PPP2R1A
PFKFB2	RAB3IP
CASP5	LACRT
NUDC	IFT172
GRB7	ZNHIT1
TP53INP1	YEATS2
MARCO	DDX55
NPHS1	CANX
GATA4	NKX2-5
TBX5	FBXO25
NKX2-5	FBXO25
SLC1A1	CXCR4
RHEB	MTOR
RAP1A	BRAF
RALA	RALBP1
INSIG1	SCAP
RND3	MAML1
RND2	USP47
CDT1	PCNA
GORASP1	HARS2
S100A7	COPS5
NUFIP2	AGAP3
CYFIP2	WASF3
TRIM69	POTEF
TRIM69	POTEF
CDK5	CDK5R1
NES	LAMA1
RAB4A	RABEP1
CDK9	ING5
RPS6KA1	UBE2T
RPS6KA1	UBE2T
RPS6KA2	SHROOM3
SNTG1	VPS45
VAMP2	STX7
CBX4	LAMA1
STX2	SNAP25
STX3	VAMP2
MYLIP	UBA6
UBL5	SART1
CALCR	GPRASP2
GAB2	RAB3IP
PDK2	VSIG4
SPNS1	BCL2L1
AGRP	FBLN1
CKS1B	EEF1A2
DGKH	TRAF5
CNN1	VPS53
VCP	VCPKMT
NSFL1C	VCP
SPOCK2	SPOCK3
SPOCK3	MMP14
KIF4A	ZPR1
SLC9A1	ENO1
PTPN14	INPP5E
HIP1	EGFR
PGK1	YWHAQ
COX10	LEO1
SNAP91	AP1B1
APOH	FLNA
KCNC2	KCNC1
ANK3	TIAM1
DAB2	SERPINB4
GAP43	CALM1
GCA	LCP1
ADORA2A	CYTH2
TPR	STIP1
SYT16	SELENBP1
TRAF4	RPS6KB1
FZR1	CCNB1
NDEL1	PRPF19
BTLA	TNFRSF14
PEA15	MAPK1
RPS6KA3	PDPK1
NDFIP2	NEDD4L
HLA-C	TCTN2
HLA-C	TCTN2
HLA-C	TCTN2
HLA-C	TCTN2
HLA-C	TCTN2
HLA-C	TCTN2
HLA-C	TCTN2
MICAL1	EHD1
F3	DAD1
WDR7	FRMD6
DMXL2	WDR7
IL1RAPL1	NCS1
CXCR3	CXCL13
CD74	COPG2
EMP2	EPM2AIP1
CAT	ACTR3
BCOR	YAF2
EPN1	ERBB3
CARD6	CARD8
ERAS	RAF1
CREB1	STAT3
STXBP3	TUBA3C
ANXA5	SF3A1
ITGB5	ADAM9
LTF	CD14
DSCC1	GTF2F1
CHTF8	RFC3
TP73	MED15
COIL	VRK1
XRCC6	SPTA1
KIN	RECQL5
GALNT4	MUC1
ROR2	EYA2
IGSF8	TMX4
LEF1	PRMT6
GNA15	FECH
TTC1	SULT1A3
EBF1	ATPAF2
E2F2	UCHL5
E2F2	UCHL5
E2F3	UCHL5
E2F4	CDK4
RNF25	IGKC
CD44	ISY1
ADCY6	CHRNA7
SUGT1	EEF1A1
S100A6	TP53
TDP2	PARK7
KCNJ3	KCNJ5
NCAM1	RHEB
EXOC4	SNAP29
COL1A1	PDGFB
GHR	CSH2
IL27RA	LRP11
KRAS	PREX1
RASSF2	YWHAG
PLXNB1	HBA2
SFTPD	DNAJC2
NEU3	GRB2
TGFB3	TGFBR2
MYH10	SEPT7
SAP130	SIN3A
ARID4B	SIN3A
SUDS3	SIN3A
TNFSF13B	SAAL1
CTDSP2	NEK4
RHAG	ANK1
SUPT5H	PDE5A
PEX26	PEX6
SPRY4	PIP4K2B
MCFD2	VARS
ADAMTS1	VEGFA
VEGFA	ACTBL2
CBY1	DCP1B
MBD1	SP1
SOX2	SCRN2
F2	ST13
PKP3	DSC3
LIFR	PTPN6
HEXB	STIM2
GNAQ	RIC8B
HIPK1	DDX54
MBD4	UHRF1
COPS5	COPS7B
PTPRZ1	PTN
CHAF1B	CHAF1A
MAP2K6	CST1
SEPT4	UBC
TES	RPRD1B
SLC24A1	CNGA1
HMGA2	E4F1
SLN	SYNE4
TP63	PEX14
UBE3C	UBE2L3
CD47	GNAS
CD2	SH3KBP1
TRIM24	TP53
ZNF74	POLR2A
CALB1	CACNA1D
NACA	BTF3
CAST	PPME1
PA2G4	CBS
HTR2A	CBL
ZNF197	TRIM28
ZNF197	TRIM28
PRKACB	ETFB
TRAPPC2	TRMT61B
CES1	CES1
CES1	CES1
PRKRIP1	CEP70
CDCA3	CHMP4A
FERMT2	BBS12
FBLIM1	LMO3
LNPEP	TMEM263
NOS3	NOS3
GUCY1B1	MUL1
SDC2	SMC2
PRKAR2A	IMPDH2
KLF9	SP1
ABI1	CYFIP1
NFKBIB	TBP
NFKBIB	TBP
NKIRAS1	XRCC2
SNCA	PREP
SLC6A3	TUBB1
SLC6A3	TUBB1
MAT2A	MAT2A
PARP9	DTX3L
DTX3L	PARP9
DTX1	G3BP1
RGS7	GNB5
PRLR	BTRC
MTMR2	RPL3L
SBF1	PTGES3L
PPP4R2	MCM6
GEMIN4	GLYR1
SOX10	FBXW7
GTF2E2	GATD3A
HMGA1	PPARG
TAF7L	C18orf25
SAFB2	CIZ1
DIABLO	GFER
H2AFZ	BRD3
S100A10	PLA2G4A
TRPV5	CREB1
TRPV5	CREB1
TP53RK	NUP43
DLG5	CTNNB1
DLG5	CTNNB1
IMP3	RPL17
RCHY1	ALAS1
PLK2	POF1B
ARHGAP15	DHPS
ATP6V0A4	PFKM
TLR3	TRAF6
CD22	S100A7
DAB1	LGALS9C
ZNF622	MRTO4
ADRA1B	AP2M1
IL6R	COPRS
EN2	FOXA2
HOXA5	PRMT6
LHX1	LHX3
LHX1	LHX3
GSC	DSG4
OTX2	APP
UBE2A	ZNF512B
YES1	AIP
RAB8B	FLNA
ERN1	RIPK1
GJA1	YWHAZ
CDON	CDH15
BOC	WDR54
AKAP1	PRKACA
KPNA2	RGPD5
OBSCN	BRCA1
GRIP2	GIT1
AMIGO1	AMIGO3
AMIGO2	AMIGO3
AMIGO3	ZDHHC17
TBL1X	NCOR1
CORO2A	BCLAF1
TBL1XR1	TBL1X
SOS1	PTPN11
SHANK3	SPTAN1
SHANK3	SPTAN1
AC139530.1	L3MBTL3
DRD5	GNA12
SRF	NCOA1
YEATS4	STRN
TACC2	KAT2B
LGALS1	UBE2N
SREBF2	HDAC3
DOCK1	RAC1
RRM2B	SPAG9
RRM2	SPAG9
SH3YL1	PIK3C2B
SH3D19	SH3YL1
ABCC2	TUBB3
PARK7	BOLA2B
EFCAB6	SIN3A
CA8	CDSN
CUL4B	FKBP8
CUL1	CAND1
CUL3	COQ6
CUL4A	DDB1
CAND1	CUL1
STEAP3	TTC21A
MLNR	GHRL
AKAP4	FSIP2
SRSF9	TRA2B
ADCY5	ADCY5
GABRB3	MEOX2
UBR5	APC
PLD1	EGLN1
RTKN	KIF1B
VBP1	GSPT1
RACGAP1	FAM98A
SYTL4	RAB8A
TAT	AARSD1
HDAC11	CCT4
PRPF40A	RNPS1
SETD2	HIST1H3A
PRPF40B	RBM25
KAT6B	HIST3H3
KAT6B	HIST3H3
GTF2I	TULP3
HDAC7	MAGI1
PLA2G4A	CCNA2
EDNRA	SYNGR2
SNRPD3	SNRPG
SNRPD1	SNRPE
WDR77	CCT5
SIN3B	TNRC18
GTF3C2	MCM4
GTF3C3	GTF3C5
GTF3C5	PLK1
POLR3C	SMARCA4
MEF2C	MEF2C
GATAD2B	RBBP4
GATAD2B	RBBP4
MRFAP1	MORF4L2
HDAC10	GPD2
BRD8	FSD2
BCL6	HDAC3
THRA	CST6
RBPJ	TP53
SKIV2L	TTC37
SKIV2L	TTC37
SKIV2L	TTC37
SKIV2L	TTC37
SKIV2L	TTC37
SKIV2L	TTC37
GRID2	GRID2IP
CDK11A	IVNS1ABP
MMP25	CLU
STX1B	VAPB
MNAT1	GTF2H1
CDK7	CCNH
CDK7	CCNH
BAZ2A	USP21
GTF3C4	PLK1
POLR3F	SMARCA4
SMARCA5	RSF1
DMAP1	RUVBL2
POLE3	CHRAC1
HSPD1	CTSH
GSTP1	EGFR
CHD4	EP300
HIRIP3	RPL8
BRD7	PBRM1
HNRNPUL1	DMRTB1
KAT2A	NME1
TRRAP	BRINP1
EP400	HDAC2
TOP2A	FH
TOP2B	TOP1
FOS	VARS
SMARCB1	VHL
SMARCB1	VHL
KLF1	UBC
SMARCE1	SS18L1
ARID4A	BRMS1
MLLT10	DOT1L
NFIX	ZNF614
SS18	ACTL6A
STAT2	EP400
MIER1	TMEM171
TGIF2	SMAD3
CCNB1	TRIM28
HSP90B1	STAT3
BAZ1A	HIST1H2BB
MAZ	APOD
CHD3	HIST1H2BB
MECOM	HIC1
KLF11	APPBP2
KLF16	WASF2
AC243650.1	SREBF2
KLF13	SREBF2
KLF10	SIAH1
FOXH1	GSDMA
CABIN1	POLR2A
HIPK3	TP53
ZBTB18	RCBTB2
PHF12	ABCG2
ELK1	UBE2I
CDX2	GSK3B
MEF2A	TSR3
RORA	PSMC5
E2F5	PRPF38A
TWIST1	UBC
SMARCC2	SFPQ
IKZF3	GATAD2B
IKZF4	NFKBIA
HDAC8	DDB1
HES1	HES1
SIRT1	HOXB9
HEY2	CARM1
ZRANB2	ACTL6A
RAD21	ACTBL2
HNRNPU	GAS7
MAML1	RND3
MAML1	RND3
EID1	MTPAP
RBM14	POLD1
CITED4	TFAP2C
MDM4	HBB
TADA3	BCAS2
GATA6	KPNA3
CSNK2A2	CDC5L
HNRNPA2B1	SPTA1
DVL1	DVL2
SPIB	EP300
HIRA	HIST1H4F
HIST1H2BK	HIRA
FGF1	SDC2
PFN1	ACTA1
NEDD4L	LPAR1
FLII	LRRFIP1
FLII	LRRFIP1
LRRFIP1	MCTS1
MSX1	NMNAT1
MGMT	FANCA
STAT6	TSTA3
MAF	NFE2L2
PELP1	SENP3
ONECUT1	SERPINB13
NFE2L2	KEAP1
TRIP4	ASCC2
NFE2	BTRC
MYB	FBXW7
NEUROG1	TCF4
SNIP1	RPL5
BMI1	HNF4A
RYBP	HDAC1
RYBP	HDAC1
PCGF6	CBX3
RPS6KA4	MAPK14
IRF2	HCFC2
IRF1	MDM2
NOTCH3	TPT1
TTF1	CDKN2A
PRDM2	HIST1H3A
UBE2D2	F3
UBE2E1	UBE2E1
UBE2L3	ITCH
UBE2E2	OTUB1
UBE2E3	FBRS
CBX1	THRAP3
CBX2	KRTAP10-3
KDM5A	ZNF131
VDR	RXRA
IFNAR1	IFNAR2
CARM1	DZIP3
ATRX	MFAP1
TNRC6B	PAN3
SRPK1	PNN
PRR9	PRR5
PRR5	MLST8
PRR3	CCDC57
PRR3	CCDC57
PRR3	CCDC57
PRR3	CCDC57
PRR3	CCDC57
PRR3	CCDC57
PRR3	CCDC57
WNK1	PLEC
PRR7	ZNF785
ADAM22	RAC2
REM1	SULT1A4
AKAP11	PRKAR1A
PPP1CC	PPP2R5C
HK3	HK1
ABCB1	PIN1
PABPC1	ZFP36
CNOT7	CNOT11
TOB1	ATE1
PPP1R2	SULT1C3
PRKACG	PRKAR1B
RYR2	PSEN1
MED31	HTT
TLX1	TLE1
PIGK	PIGT
FUS	KCTD6
SRRM1	SRRM2
ASIC1	HMOX2
RHOD	DIAPH1
DIAPH2	RHOD
MARCKS	TOB1
CHP2	SLC9A5
SLC9A3	NEDD4L
SLC9A3	NEDD4L
CHP1	SLC9A1
RAB7A	RILP
TNRC6A	KIAA2013
CCR2	POTEE
GRIK5	DLG4
GRIA2	GAPDH
PDK1	DENR
ARFGEF2	PAF1
ARFGEF1	NUP62
CYB561D2	APP
ABCF3	TRIM27
ACACA	PSMD2
ACACA	PSMD2
ACP5	KLHL15
ADAM11	STC2
ADH5	MRPL44
AKR1C3	AKR1D1
ALDH2	RAD23B
ARMCX3	PRDX3
ANXA6	NAMPT
APOBEC3G	MAP3K5
ARL4D	IFI30
ARL15	TMEM120A
ARIH2	CCDC33
ARPC3	PCARE
ARSE	NDN
ASCC2	ASCC3
ATP5F1C	ATP5IF1
ATP5MF	MRPS34
ATP5IF1	UQCRFS1
C16orf45	TTC33
C16orf45	TTC33
BRD1	HIST2H3C
BRIX1	RPS7
FRA10AC1	CLIC1
C11orf1	SETDB1
WDR62	CEP170
UBQLN4	BAG6
NREP	EEF1A1
MMS22L	HIST3H3
ORAI2	UNC119
GET4	BAG6
C7orf26	INTS8
FAM219A	ATE1
CAAP1	APP
CACNB4	COLGALT2
CAPZB	DCTN1
CARHSP1	PCBP1
CASP6	CASP3
CBFB	SOD1
CCL7	UBQLN1
CCT5	BUB3
CD58	APP
CD81	TFR2
CDCA5	SMC3
CDK5RAP2	CEP152
CELSR1	PSAP
ADAP2	KCTD10
ARAP1	APP
CGA	FSHB
CHN1	CHN2
CIDEA	PKP1
COL9A2	HAP1
COPS7A	COPS6
COQ6	COQ9
CPE	LRIF1
CPNE3	GPI
CPNE6	AK5
CSE1L	STOM
CTSE	GNB2
CELF1	RALY
CUX1	EHMT2
CWF19L1	TOM1L1
CXCL13	CDKN1A
CSDE1	PABPC4L
DAP	SETDB1
ENY2	H2AFX
DDR1	CDH2
DDR1	CDH2
DDR1	CDH2
DDR1	CDH2
DDR1	CDH2
DDR1	CDH2
DDR1	CDH2
DDX19B	CALML3
DDX24	IFT57
DDX24	IFT57
DDX49	PSMB2
DGKD	DGKD
DGKD	DGKD
DHX34	EXOC8
IQCG	BAG6
C4orf17	SUV39H1
WIPI2	RABGAP1
MPC2	VAC14
FLYWCH1	HTATSF1
HJURP	MIS18A
DNAJB9	FAM71C
DPT	BAG6
DPYSL4	RBPMS
DUSP12	EIF5A
ECHS1	UBE2N
EDN1	EDN1
EFNA1	PPBP
EGFL6	HSPA5
EIF2B3	EIF2B1
EIF2S2	EIF2S3
ENO2	ENO1
DMTN	YWHAE
ETHE1	IDH1
F10	TFPI
FAU	RPS6
FBP2	FBP1
FBXL12	ALDH3B1
FBXO34	CUL1
FCHO1	AP1B1
FGFR3	FNTA
FKBPL	CTU1
FKBPL	CTU1
FKBPL	CTU1
FKBPL	CTU1
MAP7D1	COPS6
THNSL2	ZBTB16
C7orf43	TMEM50A
AAGAB	AP1G2
CENPT	CENPW
FAM161A	BRCA1
LINGO1	NGLY1
DNAAF5	STOM
LAMTOR1	RRAGB
CCDC92	PSMC5
CCDC92	PSMC5
KATNBL1	KATNB1
BORA	RNF219
HEXD	EEF1D
ANKRD13B	VCP
FMNL1	PPP1R10
FUBP1	SMARCC2
FXYD6	CREB3L1
GAL3ST4	XRCC6
GC	ACTBL2
MOGS	RPL31
